country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BA.2,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BA.2.75,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BA.2+L452X,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BA.4,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BA.5,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,BQ.1,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,C.37,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,Other,15,15.0,100.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,P.1,0,15.0,0.0
Austria,AT,2020-50,GISAID,18695.0,15,0.1,Yes,P.3,0,15.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,AY.4.2,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.1.7,2,63.0,3.2
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.1.7+E484K,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.351,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.427/B.1.429,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.525,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.616,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.617.1,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.617.2,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.620,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,B.1.621,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.1,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.2,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.2.75,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.2+L452X,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.4,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BA.5,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,BQ.1,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,C.37,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,Other,61,63.0,96.8
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,P.1,0,63.0,0.0
Austria,AT,2020-51,GISAID,14842.0,63,0.4,Yes,P.3,0,63.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,AY.4.2,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.1.7,2,90.0,2.2
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.1.7+E484K,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.351,1,90.0,1.1
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.427/B.1.429,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.525,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.616,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.617.1,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.617.2,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.620,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,B.1.621,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.1,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.2,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.2.75,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.2+L452X,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.4,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BA.5,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,BQ.1,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,C.37,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,Other,87,90.0,96.7
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,P.1,0,90.0,0.0
Austria,AT,2020-52,GISAID,13416.0,90,0.7,Yes,P.3,0,90.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,AY.4.2,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.1.7,16,311.0,5.1
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.1.7+E484K,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.351,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.427/B.1.429,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.525,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.616,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.617.1,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.617.2,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.620,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,B.1.621,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.1,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.2,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.2.75,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.2+L452X,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.4,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BA.5,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,BQ.1,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,C.37,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,Other,295,311.0,94.9
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,P.1,0,311.0,0.0
Austria,AT,2020-53,GISAID,14916.0,311,2.1,Yes,P.3,0,311.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,AY.4.2,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.1.7,56,223.0,25.1
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.1.7+E484K,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.351,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.427/B.1.429,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.525,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.616,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.617.1,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.617.2,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.620,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,B.1.621,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.1,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.2,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.2.75,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.2+L452X,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.4,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BA.5,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,BQ.1,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,C.37,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,Other,167,223.0,74.9
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,P.1,0,223.0,0.0
Austria,AT,2021-01,GISAID,14637.0,223,1.5,Yes,P.3,0,223.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,AY.4.2,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.1.7,84,218.0,38.5
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.1.7+E484K,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.351,76,218.0,34.9
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.427/B.1.429,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.525,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.616,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.617.1,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.617.2,2,218.0,0.9
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.620,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,B.1.621,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.1,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.2,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.2.75,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.2+L452X,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.4,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BA.5,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,BQ.1,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,C.37,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,Other,56,218.0,25.7
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,P.1,0,218.0,0.0
Austria,AT,2021-02,GISAID,10948.0,218,2.0,Yes,P.3,0,218.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,AY.4.2,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.1.7,16,207.0,7.7
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.1.7+E484K,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.351,142,207.0,68.6
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.427/B.1.429,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.525,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.616,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.617.1,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.617.2,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.620,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,B.1.621,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.1,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.2,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.2.75,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.2+L452X,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.4,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BA.5,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,BQ.1,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,C.37,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,Other,49,207.0,23.7
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,P.1,0,207.0,0.0
Austria,AT,2021-03,GISAID,10156.0,207,2.0,Yes,P.3,0,207.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,AY.4.2,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.1.7,51,282.0,18.1
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.1.7+E484K,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.351,76,282.0,27.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.427/B.1.429,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.525,5,282.0,1.8
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.616,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.617.1,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.617.2,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.620,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,B.1.621,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.1,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.2,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.2.75,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.2+L452X,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.4,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BA.5,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,BQ.1,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,C.37,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,Other,150,282.0,53.2
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,P.1,0,282.0,0.0
Austria,AT,2021-04,GISAID,9514.0,282,3.0,Yes,P.3,0,282.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,AY.4.2,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.1.7,31,217.0,14.3
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.1.7+E484K,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.351,83,217.0,38.2
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.427/B.1.429,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.525,2,217.0,0.9
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.616,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.617.1,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.617.2,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.620,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,B.1.621,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.1,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.2,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.2.75,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.2+L452X,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.4,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BA.5,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,BQ.1,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,C.37,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,Other,101,217.0,46.5
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,P.1,0,217.0,0.0
Austria,AT,2021-05,GISAID,9115.0,217,2.4,Yes,P.3,0,217.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,AY.4.2,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.1.7,180,328.0,54.9
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.1.7+E484K,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.351,36,328.0,11.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.427/B.1.429,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.525,1,328.0,0.3
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.616,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.617.1,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.617.2,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.620,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,B.1.621,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.1,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.2,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.2.75,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.2+L452X,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.4,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BA.5,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,BQ.1,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,C.37,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,Other,111,328.0,33.8
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,P.1,0,328.0,0.0
Austria,AT,2021-06,GISAID,9461.0,328,3.5,Yes,P.3,0,328.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,AY.4.2,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.1.7,123,233.0,52.8
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.1.7+E484K,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.351,34,233.0,14.6
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.427/B.1.429,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.525,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.616,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.617.1,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.617.2,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.620,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,B.1.621,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.1,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.2,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.2.75,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.2+L452X,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.4,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BA.5,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,BQ.1,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,C.37,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,Other,76,233.0,32.6
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,P.1,0,233.0,0.0
Austria,AT,2021-07,GISAID,11627.0,233,2.0,Yes,P.3,0,233.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,AY.4.2,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.1.7,189,303.0,62.4
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.1.7+E484K,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.351,42,303.0,13.9
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.427/B.1.429,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.525,1,303.0,0.3
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.616,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.617.1,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.617.2,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.620,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,B.1.621,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.1,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.2,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.2.75,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.2+L452X,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.4,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BA.5,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,BQ.1,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,C.37,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,Other,71,303.0,23.4
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,P.1,0,303.0,0.0
Austria,AT,2021-08,GISAID,14183.0,303,2.1,Yes,P.3,0,303.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,AY.4.2,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.1.7,187,304.0,61.5
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.1.7+E484K,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.351,59,304.0,19.4
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.427/B.1.429,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.525,3,304.0,1.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.616,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.617.1,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.617.2,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.620,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,B.1.621,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.1,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.2,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.2.75,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.2+L452X,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.4,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BA.5,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,BQ.1,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,C.37,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,Other,55,304.0,18.1
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,P.1,0,304.0,0.0
Austria,AT,2021-09,GISAID,16315.0,304,1.9,Yes,P.3,0,304.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,AY.4.2,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.1.7,280,469.0,59.7
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.1.7+E484K,44,469.0,9.4
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.351,80,469.0,17.1
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.427/B.1.429,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.525,2,469.0,0.4
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.616,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.617.1,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.617.2,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.620,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,B.1.621,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,BA.1,0,469.0,0.0
Austria,AT,2021-10,GISAID,18223.0,469,2.6,Yes,BA.2,0,469.0,0.0
